prefecture_id,prefecture,seo_keyword,search_volume,our_slug,data_source_url,source_type,resolution,parent_group,nearby_areas,salon_count
25,滋賀県,彦根 メンズエステ,1600,hikone,/shiga/hikone-city/all/,city,unique,滋賀・大津,滋賀|東近江|草津|米原|守山,12
25,滋賀県,草津 メンズエステ,1600,kusatsu,/shiga/kusatsu-city/all/,city,unique,滋賀・大津,滋賀|東近江|彦根|米原|守山,18
25,滋賀県,米原 メンズエステ,390,maibara,/shiga/maibara-city/all/,city,unique,滋賀・大津,滋賀|東近江|彦根|草津|守山,1
25,滋賀県,守山 メンズエステ,480,moriyama,/shiga/moriyama-city/all/,city_cross_pref,cross_prefecture,滋賀・大津,滋賀|東近江|彦根|草津|米原,5
25,滋賀県,長浜 メンズエステ,1000,nagahama,/shiga/nagahama-city/all/,city,unique,滋賀・大津,滋賀|東近江|彦根|草津|米原,9
25,滋賀県,大津 メンズエステ,880,otsu,/shiga/otsu-city/all/,city,unique,滋賀・大津,滋賀|東近江|彦根|草津|米原,18
25,滋賀県,近江八幡 メンズエステ,480,oumihachiman,/shiga/oumihachiman-city/all/,city,unique,滋賀・大津,滋賀|東近江|彦根|草津|米原,7
25,滋賀県,栗東 メンズエステ,390,ritto,/shiga/ritto-city/all/,city,unique,滋賀・大津,滋賀|東近江|彦根|草津|米原,12
25,滋賀県,野洲 メンズエステ,70,yasu,/shiga/yasu-city/all/,city,unique,滋賀・大津,滋賀|東近江|彦根|草津|米原,5
26,京都府,京都 メンズエステ,27100,kyoto,/kyoto/,parent_absorbed,absorbed: /kyoto/kyoto-station/all/,京都・祇園,祇園四条|五条|今出川|烏丸御池|京都河原町,111
26,京都府,祇園四条 メンズエステ,30,gionshijo,/kyoto/gionshijo-station/all/,station,unique,京都・祇園,京都|五条|今出川|烏丸御池|京都河原町,4
26,京都府,五条 メンズエステ,50,gojo,/kyoto/gojo-station/all/,station,unique,京都・祇園,京都|祇園四条|今出川|烏丸御池|京都河原町,8
26,京都府,今出川 メンズエステ,20,imadegawa,/kyoto/imadegawa-station/all/,station,unique,京都・祇園,京都|祇園四条|五条|烏丸御池|京都河原町,1
26,京都府,烏丸御池 メンズエステ,260,karasumaoike,/kyoto/karasumaoike-station/all/,station,unique,京都・祇園,京都|祇園四条|五条|今出川|京都河原町,12
26,京都府,京都河原町 メンズエステ,70,kawaramachi,/kyoto/kawaramachi-station/all/,station,unique,京都・祇園,京都|祇園四条|五条|今出川|烏丸御池,11
26,京都府,丸太町 メンズエステ,10,marutamachi,/kyoto/marutamachi-station/all/,station,unique,京都・祇園,京都|祇園四条|五条|今出川|烏丸御池,1
26,京都府,椥辻 メンズエステ,0,nagitsuji,/kyoto/nagitsuji-station/all/,station,unique,京都・祇園,京都|祇園四条|五条|今出川|烏丸御池,1
26,京都府,二条 メンズエステ,260,nijo,/kyoto/nijo-station/all/,station,unique,京都・祇園,京都|祇園四条|五条|今出川|烏丸御池,13
26,京都府,西大路 メンズエステ,30,nishioji,/kyoto/nishioji-station/all/,station,unique,京都・祇園,京都|祇園四条|五条|今出川|烏丸御池,3
26,京都府,大宮 メンズエステ,22200,omiya,/kyoto/omiya-station/all/,station_cross_pref,cross_prefecture,京都・祇園,京都|祇園四条|五条|今出川|烏丸御池,10
26,京都府,西院 メンズエステ,320,saiin,/kyoto/saiin-station/all/,station,unique,京都・祇園,京都|祇園四条|五条|今出川|烏丸御池,3
26,京都府,三条 メンズエステ,170,sanjo,/kyoto/sanjo-station/all/,station,unique,京都・祇園,京都|祇園四条|五条|今出川|烏丸御池,7
26,京都府,七条 メンズエステ,10,shichijo,/kyoto/shichijo-station/all/,station,unique,京都・祇園,京都|祇園四条|五条|今出川|烏丸御池,1
26,京都府,四条 メンズエステ,170,shijo,/kyoto/shijo-station/all/,station,unique,京都・祇園,京都|祇園四条|五条|今出川|烏丸御池,35
26,京都府,東福寺 メンズエステ,0,tofukuji,/kyoto/tofukuji-station/all/,station,unique,京都・祇園,京都|祇園四条|五条|今出川|烏丸御池,3
27,大阪府,江坂 メンズエステ,3600,esaka,/esaka/,parent_absorbed,absorbed: /esaka/esaka-station/all/,江坂・豊中,茨木|池田|高槻|豊中,42
27,大阪府,茨木 メンズエステ,1900,ibaraki,/esaka/ibaraki-city/all/,city,unique,江坂・豊中,江坂|池田|高槻|豊中,8
27,大阪府,池田 メンズエステ,90,ikeda,/esaka/ikeda-city/all/,city,unique,江坂・豊中,江坂|茨木|高槻|豊中,4
27,大阪府,高槻 メンズエステ,5400,takatsuki,/esaka/takatsuki-city/all/,city,unique,江坂・豊中,江坂|茨木|池田|豊中,19
27,大阪府,豊中 メンズエステ,720,toyonaka,/esaka/toyonaka-city/all/,city,unique,江坂・豊中,江坂|茨木|池田|高槻,6
27,大阪府,東大阪 メンズエステ,720,higashiosaka,/higashiosaka/,parent,unique,東大阪・八尾,荒本|布施|近鉄八尾|高井田|八尾,22
27,大阪府,荒本 メンズエステ,20,aramoto,/higashiosaka/aramoto-station/all/,station,unique,東大阪・八尾,東大阪|布施|近鉄八尾|高井田|八尾,1
27,大阪府,布施 メンズエステ,3600,fuse,/higashiosaka/fuse-station/all/,station,unique,東大阪・八尾,東大阪|荒本|近鉄八尾|高井田|八尾,16
27,大阪府,近鉄八尾 メンズエステ,40,kintetsuyao,/higashiosaka/kintetsuyao-station/all/,station,unique,東大阪・八尾,東大阪|荒本|布施|高井田|八尾,7
27,大阪府,高井田 メンズエステ,30,takaida,/higashiosaka/takaida-station/all/,station,unique,東大阪・八尾,東大阪|荒本|布施|近鉄八尾|八尾,5
27,大阪府,八尾 メンズエステ,720,yao,/higashiosaka/yao-station/all/,station,unique,東大阪・八尾,東大阪|荒本|布施|近鉄八尾|高井田,1
27,大阪府,本町 メンズエステ,1600,honmachi,/honmachi/,parent_absorbed,absorbed: /honmachi/honmachi-station/all/,本町・堺筋本町,堺筋本町,97
27,大阪府,堺筋本町 メンズエステ,8100,sakaisujihonmachi,/honmachi/sakaisujihonmachi-station/all/,station,unique,本町・堺筋本町,本町,94
27,大阪府,十三 メンズエステ,3600,juso,/juso/,parent_absorbed,absorbed: /juso/juso-station/all/,十三・西淀川,三国,29
27,大阪府,三国 メンズエステ,110,mikuni,/juso/mikuni-station/all/,station,unique,十三・西淀川,十三,1
27,大阪府,京橋 メンズエステ,6600,kyobashi,/kyobashi/,parent_cross_pref,"cross_prefecture, absorbed: /kyobashi/kyobashi-station/all/",京橋・守口,土居|枚方|守口|守口市,54
27,大阪府,土居 メンズエステ,0,doi,/kyobashi/doi-station/all/,station,unique,京橋・守口,京橋|枚方|守口|守口市,4
27,大阪府,枚方 メンズエステ,1900,hirakata,/kyobashi/hirakata-city/all/,city,unique,京橋・守口,京橋|土居|守口|守口市,10
27,大阪府,守口 メンズエステ,1600,moriguchi,/kyobashi/moriguchi-station/all/,station,unique,京橋・守口,京橋|土居|枚方|守口市,2
27,大阪府,守口市 メンズエステ,480,moriguchishi,/kyobashi/moriguchishi-station/all/,station,unique,京橋・守口,京橋|土居|枚方|守口,7
27,大阪府,西中島 メンズエステ,1000,nishinakajima,/nishinakajima/,parent,unique,西中島・新大阪,東三国|西中島南方|新大阪,104
27,大阪府,東三国 メンズエステ,720,higashimikuni,/nishinakajima/higashimikuni-station/all/,station,unique,西中島・新大阪,西中島|西中島南方|新大阪,4
27,大阪府,西中島南方 メンズエステ,590,nishinakajima,/nishinakajima/nishinakajima-station/all/,station,unique,西中島・新大阪,西中島|東三国|新大阪,57
27,大阪府,新大阪 メンズエステ,9900,shinosaka,/nishinakajima/shinosaka-station/all/,station,unique,西中島・新大阪,西中島|東三国|西中島南方,48
27,大阪府,大阪キタ メンズエステ,0,osakakita,/osakakita/,parent,unique,大阪キタ・梅田,福島|東梅田|西梅田|野田|梅田,92
27,大阪府,福島 メンズエステ,2400,fukushima,/osakakita/fukushima-station/all/,station_cross_pref,cross_prefecture,大阪キタ・梅田,大阪キタ|東梅田|西梅田|野田|梅田,5
27,大阪府,東梅田 メンズエステ,110,higashiumeda,/osakakita/higashiumeda-station/all/,station,unique,大阪キタ・梅田,大阪キタ|福島|西梅田|野田|梅田,24
27,大阪府,西梅田 メンズエステ,70,nishiumeda,/osakakita/nishiumeda-station/all/,station,unique,大阪キタ・梅田,大阪キタ|福島|東梅田|野田|梅田,17
27,大阪府,野田 メンズエステ,260,noda,/osakakita/noda-station/all/,station_cross_pref,cross_prefecture,大阪キタ・梅田,大阪キタ|福島|東梅田|西梅田|梅田,3
27,大阪府,梅田 メンズエステ,14800,umeda,/osakakita/umeda-station/all/,station,unique,大阪キタ・梅田,大阪キタ|福島|東梅田|西梅田|野田,70
27,大阪府,難波 メンズエステ,4400,osakaminami,/osakaminami/,parent_absorbed,absorbed: /osakaminami/nanba-station/all/,難波・日本橋,大国町|恵美須町|日本橋|桜川|新今宮,166
27,大阪府,大国町 メンズエステ,320,daikokucho,/osakaminami/daikokucho-station/all/,station,unique,難波・日本橋,難波|恵美須町|日本橋|桜川|新今宮,4
27,大阪府,恵美須町 メンズエステ,70,ebisucho,/osakaminami/ebisucho-station/all/,station,unique,難波・日本橋,難波|大国町|日本橋|桜川|新今宮,7
27,大阪府,日本橋 メンズエステ,12100,nipponbashi,/osakaminami/nipponbashi-station/all/,station_cross_pref,cross_prefecture,難波・日本橋,難波|大国町|恵美須町|桜川|新今宮,118
27,大阪府,桜川 メンズエステ,1600,sakuragawa,/osakaminami/sakuragawa-station/all/,station,unique,難波・日本橋,難波|大国町|恵美須町|日本橋|新今宮,3
27,大阪府,新今宮 メンズエステ,70,shinimamiya,/osakaminami/shinimamiya-station/all/,station,unique,難波・日本橋,難波|大国町|恵美須町|日本橋|桜川,1
27,大阪府,天下茶屋 メンズエステ,50,tengachaya,/osakaminami/tengachaya-station/all/,station,unique,難波・日本橋,難波|大国町|恵美須町|日本橋|桜川,1
27,大阪府,堺 メンズエステ,5400,sakai,/sakai/,parent_absorbed,absorbed: /sakai/sakai-station/all/,堺・南大阪,御陵前|和泉|泉大津|泉佐野|岸和田,55
27,大阪府,御陵前 メンズエステ,0,goryomae,/sakai/goryomae-station/all/,station,unique,堺・南大阪,堺|和泉|泉大津|泉佐野|岸和田,1
27,大阪府,和泉 メンズエステ,210,izumi,/sakai/izumi-city/all/,city,unique,堺・南大阪,堺|御陵前|泉大津|泉佐野|岸和田,6
27,大阪府,泉大津 メンズエステ,1300,izumiotsu,/sakai/izumiotsu-city/all/,city,unique,堺・南大阪,堺|御陵前|和泉|泉佐野|岸和田,2
27,大阪府,泉佐野 メンズエステ,1900,izumisano,/sakai/izumisano-city/all/,city,unique,堺・南大阪,堺|御陵前|和泉|泉大津|岸和田,3
27,大阪府,岸和田 メンズエステ,2400,kishiwada,/sakai/kishiwada-city/all/,city,unique,堺・南大阪,堺|御陵前|和泉|泉大津|泉佐野,7
27,大阪府,なかもず メンズエステ,90,nakamozu,/sakai/nakamozu-station/all/,station,unique,堺・南大阪,堺|御陵前|和泉|泉大津|泉佐野,9
27,大阪府,堺東 メンズエステ,9900,sakaihigashi,/sakai/sakaihigashi-station/all/,station,unique,堺・南大阪,堺|御陵前|和泉|泉大津|泉佐野,29
27,大阪府,堺市 メンズエステ,1300,sakaishi,/sakai/sakaishi-station/all/,station,unique,堺・南大阪,堺|御陵前|和泉|泉大津|泉佐野,1
27,大阪府,心斎橋 メンズエステ,1900,shinsaibashi,/shinsaibashi/,parent_absorbed,absorbed: /shinsaibashi/shinsaibashi-station/all/,心斎橋,長堀橋|西長堀,28
27,大阪府,長堀橋 メンズエステ,480,nagahoribashi,/shinsaibashi/nagahoribashi-station/all/,station,unique,心斎橋,心斎橋|西長堀,17
27,大阪府,西長堀 メンズエステ,50,nishinagahori,/shinsaibashi/nishinagahori-station/all/,station,unique,心斎橋,心斎橋|長堀橋,1
27,大阪府,谷町九丁目 メンズエステ,720,tanikyu,/tanikyu/,parent_absorbed,absorbed: /tanikyu/tanikyu-station/all/,谷町九丁目,平野|喜連瓜破|玉造|谷町六丁目|天王寺,51
27,大阪府,平野 メンズエステ,90,hirano,/tanikyu/hirano-station/all/,station,unique,谷町九丁目,谷町九丁目|喜連瓜破|玉造|谷町六丁目|天王寺,2
27,大阪府,喜連瓜破 メンズエステ,20,kireuriwari,/tanikyu/kireuriwari-station/all/,station,unique,谷町九丁目,谷町九丁目|平野|玉造|谷町六丁目|天王寺,2
27,大阪府,玉造 メンズエステ,40,tamatsukuri,/tanikyu/tamatsukuri-station/all/,station,unique,谷町九丁目,谷町九丁目|平野|喜連瓜破|谷町六丁目|天王寺,1
27,大阪府,谷町六丁目 メンズエステ,90,taniroku,/tanikyu/taniroku-station/all/,station,unique,谷町九丁目,谷町九丁目|平野|喜連瓜破|玉造|天王寺,3
27,大阪府,天王寺 メンズエステ,2400,tennoji,/tanikyu/tennoji-station/all/,station,unique,谷町九丁目,谷町九丁目|平野|喜連瓜破|玉造|谷町六丁目,5
27,大阪府,東部市場前 メンズエステ,0,tobushijomae,/tanikyu/tobushijomae-station/all/,station,unique,谷町九丁目,谷町九丁目|平野|喜連瓜破|玉造|谷町六丁目,1
27,大阪府,鶴橋 メンズエステ,320,tsuruhashi,/tanikyu/tsuruhashi-station/all/,station,unique,谷町九丁目,谷町九丁目|平野|喜連瓜破|玉造|谷町六丁目,9
27,大阪府,天満 メンズエステ,880,tenma,/tenma/,parent_absorbed,absorbed: /tenma/tenma-station/all/,天満・南森町,南森町|中崎町|天満橋|天神橋筋六丁目,21
27,大阪府,南森町 メンズエステ,1000,minamimorimachi,/tenma/minamimorimachi-station/all/,station,unique,天満・南森町,天満|中崎町|天満橋|天神橋筋六丁目,9
27,大阪府,中崎町 メンズエステ,90,nakazakicho,/tenma/nakazakicho-station/all/,station,unique,天満・南森町,天満|南森町|天満橋|天神橋筋六丁目,3
27,大阪府,天満橋 メンズエステ,260,tenmabashi,/tenma/tenmabashi-station/all/,station,unique,天満・南森町,天満|南森町|中崎町|天神橋筋六丁目,1
27,大阪府,天神橋筋六丁目 メンズエステ,70,tenroku,/tenma/tenroku-station/all/,station,unique,天満・南森町,天満|南森町|中崎町|天満橋,5
28,兵庫県,尼崎 メンズエステ,6600,amagasaki,/amagasaki/,parent_absorbed,absorbed: /amagasaki/amagasaki-city/all/,尼崎・西宮,芦屋|伊丹|西宮,43
28,兵庫県,芦屋 メンズエステ,480,ashiya,/amagasaki/ashiya-city/all/,city,unique,尼崎・西宮,尼崎|伊丹|西宮,1
28,兵庫県,伊丹 メンズエステ,720,itami,/amagasaki/itami-city/all/,city,unique,尼崎・西宮,尼崎|芦屋|西宮,1
28,兵庫県,西宮 メンズエステ,2900,nishinomiya,/amagasaki/nishinomiya-city/all/,city,unique,尼崎・西宮,尼崎|芦屋|伊丹,15
28,兵庫県,姫路 メンズエステ,18100,himeji,/himeji/,parent_absorbed,absorbed: /himeji/himeji-city/all/,姫路・明石,明石|加古川|高砂,44
28,兵庫県,明石 メンズエステ,4400,akashi,/himeji/akashi-city/all/,city,unique,姫路・明石,姫路|加古川|高砂,19
28,兵庫県,加古川 メンズエステ,2900,kakogawa,/himeji/kakogawa-city/all/,city,unique,姫路・明石,姫路|明石|高砂,3
28,兵庫県,高砂 メンズエステ,480,takasago,/himeji/takasago-city/all/,city,unique,姫路・明石,姫路|明石|加古川,1
28,兵庫県,神戸 メンズエステ,8100,kobe,/kobe/,parent_absorbed,absorbed: /kobe/kobe-station/all/,神戸・三宮,西元町|新長田|垂水,61
28,兵庫県,西元町 メンズエステ,0,nishimotomachi,/kobe/nishimotomachi-station/all/,station,unique,神戸・三宮,神戸|新長田|垂水,2
28,兵庫県,新長田 メンズエステ,70,shinnagata,/kobe/shinnagata-station/all/,station,unique,神戸・三宮,神戸|西元町|垂水,2
28,兵庫県,垂水 メンズエステ,320,tarumi,/kobe/tarumi-station/all/,station,unique,神戸・三宮,神戸|西元町|新長田,1
29,奈良県,奈良 メンズエステ,6600,nara,/nara/,parent_absorbed,absorbed: /nara/nara-city/all/,奈良・生駒,橿原|天理|大和郡山,13
29,奈良県,橿原 メンズエステ,720,kashihara,/nara/kashihara-city/all/,city,unique,奈良・生駒,奈良|天理|大和郡山,1
29,奈良県,天理 メンズエステ,50,tenri,/nara/tenri-city/all/,city,unique,奈良・生駒,奈良|橿原|大和郡山,1
29,奈良県,大和郡山 メンズエステ,30,yamatokoriyama,/nara/yamatokoriyama-city/all/,city,unique,奈良・生駒,奈良|橿原|天理,1
30,和歌山県,和歌山 メンズエステ,9900,wakayama,/wakayama/,parent_absorbed,absorbed: /wakayama/wakayama-city/all/,和歌山,,16
31,鳥取県,鳥取 メンズエステ,1300,tottori,/tottori/,parent_absorbed,absorbed: /tottori/tottori-city/all/,鳥取・米子,米子,5
31,鳥取県,米子 メンズエステ,2400,yonago,/tottori/yonago-city/all/,city,unique,鳥取・米子,鳥取,2
32,島根県,島根 メンズエステ,720,shimane,/shimane/,parent,unique,島根・松江,出雲|松江,3
32,島根県,出雲 メンズエステ,320,izumo,/shimane/izumo-city/all/,city,unique,島根・松江,島根|松江,1
32,島根県,松江 メンズエステ,2400,matsue,/shimane/matsue-city/all/,city,unique,島根・松江,島根|出雲,2
33,岡山県,岡山 メンズエステ,18100,okayama,/okayama/,parent_absorbed,absorbed: /okayama/okayama-city/all/,岡山・倉敷,倉敷,59
33,岡山県,倉敷 メンズエステ,8100,kurashiki,/okayama/kurashiki-city/all/,city,unique,岡山・倉敷,岡山,8
34,広島県,広島 メンズエステ,18100,hiroshima,/hiroshima/,parent_absorbed,absorbed: /hiroshima/hiroshima-city/all/,広島・福山,福山|東広島|呉|三原,107
34,広島県,福山 メンズエステ,14800,fukuyama,/hiroshima/fukuyama-city/all/,city,unique,広島・福山,広島|東広島|呉|三原,12
34,広島県,東広島 メンズエステ,1900,higashihiroshima,/hiroshima/higashihiroshima-city/all/,city,unique,広島・福山,広島|福山|呉|三原,2
34,広島県,呉 メンズエステ,260,kure,/hiroshima/kure-city/all/,city,unique,広島・福山,広島|福山|東広島|三原,1
34,広島県,三原 メンズエステ,140,mihara,/hiroshima/mihara-city/all/,city,unique,広島・福山,広島|福山|東広島|呉,1
35,山口県,山口 メンズエステ,4400,yamaguchi,/yamaguchi/,parent_absorbed,absorbed: /yamaguchi/yamaguchi-city/all/,山口・下関,岩国|下関|周南|宇部,23
35,山口県,岩国 メンズエステ,720,iwakuni,/yamaguchi/iwakuni-city/all/,city,unique,山口・下関,山口|下関|周南|宇部,1
35,山口県,下関 メンズエステ,2400,shimonoseki,/yamaguchi/shimonoseki-city/all/,city,unique,山口・下関,山口|岩国|周南|宇部,7
35,山口県,周南 メンズエステ,880,shunan,/yamaguchi/shunan-city/all/,city,unique,山口・下関,山口|岩国|下関|宇部,7
35,山口県,宇部 メンズエステ,260,ube,/yamaguchi/ube-city/all/,city,unique,山口・下関,山口|岩国|下関|周南,2
36,徳島県,徳島 メンズエステ,5400,tokushima,/tokushima/,parent,unique,徳島,,4
37,香川県,香川 メンズエステ,3600,kagawa,/kagawa/,parent,unique,香川・高松,丸亀|高松,27
37,香川県,丸亀 メンズエステ,1900,marugame,/kagawa/marugame-city/all/,city,unique,香川・高松,香川|高松,3
37,香川県,高松 メンズエステ,9900,takamatsu,/kagawa/takamatsu-city/all/,city,unique,香川・高松,香川|丸亀,19
38,愛媛県,愛媛 メンズエステ,1300,ehime,/ehime/,parent,unique,愛媛・松山,松山|新居浜|四国中央,19
38,愛媛県,松山 メンズエステ,9900,matsuyama,/ehime/matsuyama-city/all/,city,unique,愛媛・松山,愛媛|新居浜|四国中央,17
38,愛媛県,新居浜 メンズエステ,720,nihama,/ehime/nihama-city/all/,city,unique,愛媛・松山,愛媛|松山|四国中央,1
38,愛媛県,四国中央 メンズエステ,210,shikokuchuo,/ehime/shikokuchuo-city/all/,city,unique,愛媛・松山,愛媛|松山|新居浜,1
39,高知県,高知 メンズエステ,3600,kochi,/kochi/,parent_absorbed,absorbed: /kochi/kochi-city/all/,高知,,8
40,福岡県,博多 メンズエステ,18100,hakata,/hakata/,parent_absorbed,absorbed: /hakata/hakata-station/all/,博多,赤坂|西鉄平尾|香椎|櫛田神社前|中洲川端,171
40,福岡県,赤坂 メンズエステ,4400,akasaka,/hakata/akasaka-station/all/,station_cross_pref,cross_prefecture,博多,博多|西鉄平尾|香椎|櫛田神社前|中洲川端,1
40,福岡県,平尾 メンズエステ,0,hirao,/hakata/hirao-station/all/,station,unique,博多,博多|赤坂|香椎|櫛田神社前|中洲川端,6
40,福岡県,香椎 メンズエステ,1000,kashii,/hakata/kashii-station/all/,station,unique,博多,博多|赤坂|西鉄平尾|櫛田神社前|中洲川端,3
40,福岡県,櫛田神社前 メンズエステ,0,kushidajinjamae,/hakata/kushidajinjamae-station/all/,station,unique,博多,博多|赤坂|西鉄平尾|香椎|中洲川端,1
40,福岡県,中洲川端 メンズエステ,110,nakasu,/hakata/nakasu-station/all/,station,unique,博多,博多|赤坂|西鉄平尾|香椎|櫛田神社前,6
40,福岡県,大橋 メンズエステ,390,ohashi,/hakata/ohashi-station/all/,station,unique,博多,博多|赤坂|西鉄平尾|香椎|櫛田神社前,3
40,福岡県,大濠公園 メンズエステ,20,ohorikoen,/hakata/ohorikoen-station/all/,station,unique,博多,博多|赤坂|西鉄平尾|香椎|櫛田神社前,4
40,福岡県,竹下 メンズエステ,20,takeshita,/hakata/takeshita-station/all/,station,unique,博多,博多|赤坂|西鉄平尾|香椎|櫛田神社前,2
40,福岡県,天神 メンズエステ,1300,tenjin,/hakata/tenjin-station/all/,station,unique,博多,博多|赤坂|西鉄平尾|香椎|櫛田神社前,10
40,福岡県,薬院 メンズエステ,480,yakuin,/hakata/yakuin-station/all/,station,unique,博多,博多|赤坂|西鉄平尾|香椎|櫛田神社前,7
40,福岡県,吉塚 メンズエステ,70,yoshiduka,/hakata/yoshiduka-station/all/,station,unique,博多,博多|赤坂|西鉄平尾|香椎|櫛田神社前,1
40,福岡県,北九州 メンズエステ,4400,kitakyushu,/kitakyushu/,parent,unique,北九州・小倉,平和通|飯塚|片野|香春口三萩野|小倉,50
40,福岡県,平和通 メンズエステ,0,heiwadori,/kitakyushu/heiwadori-station/all/,station,unique,北九州・小倉,北九州|飯塚|片野|香春口三萩野|小倉,3
40,福岡県,飯塚 メンズエステ,720,iizuka,/kitakyushu/iizuka-station/all/,station,unique,北九州・小倉,北九州|平和通|片野|香春口三萩野|小倉,1
40,福岡県,片野 メンズエステ,50,katano,/kitakyushu/katano-station/all/,station,unique,北九州・小倉,北九州|平和通|飯塚|香春口三萩野|小倉,2
40,福岡県,香春口三萩野 メンズエステ,0,kawaraguchimihagino,/kitakyushu/kawaraguchimihagino-station/all/,station,unique,北九州・小倉,北九州|平和通|飯塚|片野|小倉,5
40,福岡県,小倉 メンズエステ,18100,kokura,/kitakyushu/kokura-station/all/,station,unique,北九州・小倉,北九州|平和通|飯塚|片野|香春口三萩野,33
40,福岡県,黒崎 メンズエステ,2400,kurosaki,/kitakyushu/kurosaki-station/all/,station,unique,北九州・小倉,北九州|平和通|飯塚|片野|香春口三萩野,2
40,福岡県,南小倉 メンズエステ,0,minamikokura,/kitakyushu/minamikokura-station/all/,station,unique,北九州・小倉,北九州|平和通|飯塚|片野|香春口三萩野,1
40,福岡県,西小倉 メンズエステ,0,nishikokura,/kitakyushu/nishikokura-station/all/,station,unique,北九州・小倉,北九州|平和通|飯塚|片野|香春口三萩野,2
40,福岡県,旦過 メンズエステ,0,tanga,/kitakyushu/tanga-station/all/,station,unique,北九州・小倉,北九州|平和通|飯塚|片野|香春口三萩野,2
40,福岡県,久留米 メンズエステ,14800,kurume,/kurume/,parent_absorbed,absorbed: /kurume/kurume-city/all/,久留米・筑後,大牟田|八女,30
40,福岡県,大牟田 メンズエステ,1600,omuta,/kurume/omuta-city/all/,city,unique,久留米・筑後,久留米|八女,3
40,福岡県,八女 メンズエステ,210,yame,/kurume/yame-city/all/,city,unique,久留米・筑後,久留米|大牟田,1
41,佐賀県,佐賀 メンズエステ,6600,saga,/saga/,parent_absorbed,absorbed: /saga/saga-city/all/,佐賀・小城,武雄|鳥栖,19
41,佐賀県,武雄 メンズエステ,320,takeo,/saga/takeo-city/all/,city,unique,佐賀・小城,佐賀|鳥栖,1
41,佐賀県,鳥栖 メンズエステ,1000,tosu,/saga/tosu-city/all/,city,unique,佐賀・小城,佐賀|武雄,2
42,長崎県,長崎 メンズエステ,8100,nagasaki,/nagasaki/,parent_absorbed,absorbed: /nagasaki/nagasaki-city/all/,長崎・佐世保,佐世保,13
42,長崎県,佐世保 メンズエステ,2900,sasebo,/nagasaki/sasebo-city/all/,city,unique,長崎・佐世保,長崎,3
43,熊本県,熊本 メンズエステ,18100,kumamoto,/kumamoto/,parent_absorbed,absorbed: /kumamoto/kumamoto-city/all/,熊本・玉名,,54
44,大分県,大分 メンズエステ,12100,oita,/oita/,parent_absorbed,absorbed: /oita/oita-city/all/,大分,中津,19
44,大分県,中津 メンズエステ,720,nakatsu,/oita/nakatsu-city/all/,city,unique,大分,大分,1
45,宮崎県,宮崎 メンズエステ,6600,miyazaki,/miyazaki/,parent_absorbed,absorbed: /miyazaki/miyazaki-city/all/,宮崎,都城,13
45,宮崎県,都城 メンズエステ,2400,miyakonojo,/miyazaki/miyakonojo-city/all/,city,unique,宮崎,宮崎,3
46,鹿児島県,鹿児島 メンズエステ,14800,kagoshima,/kagoshima/,parent_absorbed,absorbed: /kagoshima/kagoshima-city/all/,鹿児島・霧島,霧島,22
46,鹿児島県,霧島 メンズエステ,1300,kirishima,/kagoshima/kirishima-city/all/,city,unique,鹿児島・霧島,鹿児島,2
47,沖縄県,沖縄 メンズエステ,12100,okinawa,/okinawa/,parent_absorbed,absorbed: /okinawa/okinawa-city/all/,沖縄・那覇,那覇,42
47,沖縄県,那覇 メンズエステ,6600,naha,/okinawa/naha-city/all/,city,unique,沖縄・那覇,沖縄,28
